Category;ID;Keyword;Content;Image_File
Lucky;YL54;담요;담요는 심리적 안정과 편안함을 상징합니다.  불안한 마음을 다스리고 편안함을 얻으세요.;lucky_item_19.png
Lucky;YL55;가족 사진;가족 사진은 소중한 관계와의 유대감을 떠올리게 하여 심리적 안정을 높여줄 것입니다.;lucky_item_20.png
Lucky;YL56;신선한 과일;신선한 과일은 활력과 에너지를 불어넣어주어 업무나 학습 능률을 높이는 데 도움이 됩니다.;lucky_food_01.png
Lucky;YL57;견과류;견과류는 두뇌 활동을 활발하게 만들어 중요한 결정을 내릴 때 이성적인 판단력을 높여줍니다.;lucky_food_02.png
Lucky;YL58;따뜻한 차;따뜻한 차 한 잔은 당신의 기운을 안정시켜주어 관계운에 낭만적인 분위기를 더해줄 수 있습니다.;lucky_food_03.png
Lucky;YL59;해산물;해산물은 창조적인 영감을 불러일으켜 예술적인 활동이나 기획 업무에 행운을 가져다줍니다.;lucky_food_04.png
Lucky;YL60;닭고기;닭고기는 명예와 성취를 상징합니다.  중요한 발표나 면접 전에 섭취하면 자신감을 높여줍니다.;lucky_food_05.png
Lucky;YL61;매운 음식;매운 음식은 정체된 기운을 해소하고 새로운 활력을 불어넣어줍니다.  기분 전환이 필요할 때 좋습니다.;lucky_food_06.png
Lucky;YL62;채소 샐러드;채소 샐러드는 정화와 치유를 상징합니다.  건강운을 높이고 몸과 마음을 정화하는 데 도움이 됩니다.;lucky_food_07.png
Lucky;YL63;유제품;우유, 치즈 등 유제품은 안정과 부드러움을 상징합니다.  관계에서 충돌을 피하고 싶을 때 좋습니다.;lucky_food_08.png
Lucky;YL64;달콤한 디저트;적당한 달콤한 디저트는 기분을 좋게 하고 스트레스 해소에 도움을 줍니다.;lucky_food_09.png
Lucky;YL65;발효 식품;김치, 요구르트 등 발효 식품은 장 건강과 면역력을 높여줍니다.;lucky_food_10.png
Lucky;YL66;칭찬하기;주변 사람들에게 진심을 담아 칭찬하세요.  긍정적인 에너지가 당신에게 두 배로 돌아옵니다.;lucky_action_01.png
Lucky;YL67;오후 3시 미팅;오후 3시경은 당신의 운이 상승하는 시간대입니다.  중요한 미팅이나 약속을 이때 잡으세요.;lucky_action_02.png
Lucky;YL68;새로운 길 걷기;매일 다니던 길 대신 새로운 길을 걸어보세요.  새로운 시각과 아이디어를 얻을 수 있습니다.;lucky_action_03.png
Lucky;YL69;일기 쓰기;오늘 하루 느꼈던 감정과 생각을 기록하세요.  내면을 정리하고 마음의 평화를 얻을 수 있습니다.;lucky_action_04.png
Lucky;YL70;스트레칭;긴장된 몸을 이완시키는 스트레칭은 당신의 운의 흐름을 원활하게 만들어 줍니다.;lucky_action_05.png
Lucky;YL71;먼저 연락하기;오랫동안 연락하지 못했던 사람에게 먼저 연락해 보세요.  관계에 새로운 활력이 생깁니다.;lucky_action_06.png
Lucky;YL72;명상/휴식;잠시 모든 것을 멈추고 5분간 명상을 하세요.  정신적인 집중력과 직관력이 높아집니다.;lucky_action_07.png
Lucky;YL73;새로운 학습 시작;관심 있던 분야의 온라인 강의나 책을 펼쳐 보세요.  지식 습득이 금전운을 높입니다.;lucky_action_08.png
Lucky;YL74;계단 이용;엘리베이터 대신 계단을 이용하세요.  작은 신체 활동이 정체된 운을 움직이게 합니다.;lucky_action_09.png
Lucky;YL75;친절 베풀기;낯선 사람에게 작은 친절을 베푸세요.  당신의 긍정적인 행동이 곧 행운을 부릅니다.;lucky_action_10.png
Lucky;YL76;웃는 얼굴;오늘 하루 미소를 잃지 마세요.  밝은 인상은 당신의 대인 관계 운을 활짝 열어줍니다.;lucky_action_11.png
Lucky;YL77;예상치 못한 장소 방문;평소 가지 않던 카페나 식당을 방문해보세요.  새로운 인연을 만날 기회가 생길 수 있습니다.;lucky_action_12.png
Lucky;YL78;정장/단정한 복장;오늘은 단정하고 격식 있는 복장이 당신의 품격과 운을 높여줄 것입니다.;lucky_action_13.png
Lucky;YL79;손톱/발톱 정리;깔끔하게 손톱과 발톱을 정리하세요.  청결함은 운을 깨끗하게 만드는 시작입니다.;lucky_action_14.png
Lucky;YL80;정리;주변 환경을 깨끗하게 정리하는 것은 당신의 운을 가로막고 있던 장애물을 제거하는 것과 같습니다.;lucky_action_15.png
Lucky;YL81;취미 생활;업무에서 벗어나 오직 당신이 좋아하는 취미 생활에 집중하세요.  스트레스 해소가 운을 상승시킵니다.;lucky_action_16.png
Lucky;YL82;감사 표현;만나는 모든 사람에게 진심으로 감사함을 표현하세요.;lucky_action_17.png
Lucky;YL83;밝은 색 옷 입기;평소 입지 않던 밝은 색 옷을 입어 기분과 운의 에너지를 전환하세요.;lucky_action_18.png
Lucky;YL84;도전적인 활동;평소 두려워했던 도전적인 활동(예: 발표, 스카이다이빙 등)을 시도하세요.;lucky_action_19.png
Lucky;YL85;음악 감상;좋아하는 음악을 들으며 마음의 평화와 안정을 찾으세요.;lucky_action_20.png
Lucky;YL86;타인의 조언 구하기;당신이 신뢰하는 사람의 조언을 귀담아듣고 실행에 옮기세요.;lucky_action_21.png
Lucky;YL87;따뜻한 물 마시기;하루 종일 따뜻한 물을 자주 마셔서 몸의 순환을 원활하게 하세요.;lucky_action_22.png
Lucky;YL88;가족과 통화;부모님이나 가족과 따뜻한 대화를 나누며 사랑을 확인하세요.;lucky_action_23.png
Lucky;YL89;아침 일찍 일어나기;평소보다 조금 일찍 일어나서 하루를 여유롭게 시작하세요.;lucky_action_24.png
Lucky;YL90;자비심 베풀기;어려운 사람을 돕거나 봉사 활동을 통해 자비심을 실천하세요.;lucky_action_25.png
Lucky;YL91;미래 계획 세우기;단순히 오늘에 만족하지 않고 1년, 5년 후의 미래 계획을 구체적으로 세우세요.;lucky_action_26.png
Lucky;YL92;손으로 글쓰기;컴퓨터 대신 손으로 글을 써서 생각을 정리하고 창의적인 영감을 얻으세요.;lucky_action_27.png
Lucky;YL93;매일 운동;매일 30분이라도 꾸준히 운동하여 건강과 활력을 유지하세요.;lucky_action_28.png
Lucky;YL94;긍정적인 생각;부정적인 생각을 긍정적인 생각으로 즉시 전환하는 훈련을 하세요.;lucky_action_29.png
Lucky;YL95;약속 지키기;사소한 약속이라도 반드시 지켜서 신뢰를 쌓으세요.;lucky_action_30.png
Lucky;YL96;화해 시도;오랫동안 연락이 끊긴 사람에게 먼저 화해의 손길을 내미세요.;lucky_action_31.png
Lucky;YL97;새로운 만남;새로운 사람들을 만날 수 있는 모임이나 행사에 적극적으로 참여하세요.;lucky_action_32.png
Lucky;YL98;재정 계획;오늘의 지출을 기록하고 한 달 예산을 세우는 재정 계획을 시작하세요.;lucky_action_33.png
Lucky;YL99;이른 귀가;일을 마치고 일찍 귀가하여 가족이나 자신만의 시간을 가지세요.;lucky_action_34.png
Lucky;YL100;스트레스 관리;스트레스를 방치하지 말고 자신만의 방법으로 적극적으로 관리하세요.;lucky_action_35.png
Tarot;T01;마법사;새로운 시작을 위한 모든 자원을 갖추고 있습니다.  자신감을 가지고 계획을 실행하세요.;tarot_01.png
Tarot;T02;고위 여사제;직관과 내면의 목소리에 귀 기울이세요.  숨겨진 진실이 당신을 인도할 것입니다.;tarot_02.png
Tarot;T03;여황제;풍요로움과 창조적인 에너지가 넘치는 하루입니다.  주변 사람들과 사랑을 나누고 결실을 즐기세요.;tarot_03.png
Tarot;T04;황제;권위와 안정을 상징합니다.  단호한 리더십으로 목표를 이루고 질서를 확립하세요.;tarot_04.png
Tarot;T05;교황;전통과 지혜를 따르세요.  연장자나 멘토의 조언이 당신에게 큰 도움이 될 것입니다.;tarot_05.png
Tarot;T06;연인;중요한 선택을 해야 할 순간입니다.  당신의 마음이 이끄는 대로 정직한 결정을 내리세요.;tarot_06.png
Tarot;T07;전차;강한 의지와 추진력으로 나아갈 때입니다.  장애물을 돌파하고 승리를 쟁취하세요.;tarot_07.png
Tarot;T08;정의;공정함과 균형을 유지하세요.  모든 일은 원칙대로 처리할 때 가장 좋은 결과를 냅니다.;tarot_08.png
Tarot;T09;은둔자;잠시 세상으로부터 벗어나 자신을 돌아보는 시간을 가지세요.  성찰이 진정한 지혜를 줍니다.;tarot_09.png
Tarot;T10;운명의 수레바퀴;예상치 못한 행운의 기회가 찾아옵니다.  긍정적인 변화를 받아들이고 흐름에 몸을 맡기세요.;tarot_10.png
Tarot;T11;힘;강압 대신 부드러운 카리스마와 내면의 힘으로 상황을 통제하세요.  인내심이 필요합니다.;tarot_11.png
Tarot;T12;매달린 사람;시각을 바꿔 문제를 바라보세요.  희생과 새로운 관점이 당신에게 해답을 줄 것입니다.;tarot_12.png
Tarot;T13;죽음;낡은 것을 버리고 새로운 시작을 맞이해야 합니다.  변화를 두려워하지 마세요.;tarot_13.png
Tarot;T14;절제;중용과 조화가 필요한 하루입니다.  극단적인 행동을 피하고 균형을 맞추세요.;tarot_14.png
Tarot;T15;악마;유혹과 집착으로부터 벗어나세요.  당신을 얽매는 현실적인 문제에 정면으로 맞서야 합니다.;tarot_15.png
Tarot;T16;탑;예상치 못한 충격이나 변화가 있을 수 있습니다.  이는 근본적인 해결책을 찾을 기회가 될 것입니다.;tarot_16.png
Tarot;T17;별;희망과 영감이 가득한 하루입니다.  긍정적인 마음으로 미래를 설계하세요.;tarot_17.png
Tarot;T18;달;불안감과 혼란을 느낄 수 있습니다.  직감에 의존하기보다 이성적으로 판단하세요.;tarot_18.png
Tarot;T19;태양;명확한 성공과 행복을 상징합니다.  자신감과 활력이 넘치는 하루를 보내세요.;tarot_19.png
Tarot;T20;심판;과거의 노력에 대한 심판을 받게 됩니다.  정직한 결과를 받아들이고 새로운 계획을 세우세요.;tarot_20.png
Tarot;T21;세계;완성과 성취를 상징합니다.  목표를 달성하고 다음 단계로 나아갈 준비를 하세요.;tarot_21.png
Tarot;T22;바보;새로운 모험과 자유로운 시작을 의미합니다.  두려움 없이 새로운 도전을 시작하세요.;tarot_22.png
Tarot;T23;컵 에이스;새로운 감정적 시작, 기쁨, 풍요로운 관계를 상징합니다.  사랑을 열린 마음으로 받아들이세요.;tarot_23.png
Tarot;T24;컵 2;조화로운 관계, 파트너십, 상호 이해를 의미합니다.  연인이나 동료와 완벽한 조화를 이룹니다.;tarot_24.png
Tarot;T25;컵 3;축하, 성공적인 결과, 공동체와의 기쁨을 상징합니다.  주변 사람들과 성과를 나누세요.;tarot_25.png
Tarot;T26;컵 4;정체, 무관심, 권태를 느낄 수 있습니다.  새로운 기회가 눈앞에 있어도 놓치지 않도록 주의하세요.;tarot_26.png
Tarot;T27;컵 5;상실감, 후회, 슬픔을 상징합니다.  잃은 것에 집착하지 말고 남은 것에 집중해야 합니다.;tarot_27.png
Tarot;T28;컵 6;과거의 추억, 순수함, 어린 시절의 회상을 의미합니다.  과거의 인연과의 재회를 기대해도 좋습니다.;tarot_28.png
Tarot;T29;컵 7;환상, 혼란, 선택의 어려움을 상징합니다.  비현실적인 욕심을 버리고 현실을 직시해야 합니다.;tarot_29.png
Tarot;T30;컵 8;포기와 이별, 더 나은 것을 찾아 떠나는 여정입니다.  미련 없이 미련한 관계를 정리하세요.;tarot_30.png
Tarot;T31;컵 9;만족, 행복, 소망의 성취를 상징합니다.  당신의 노력에 대해 자부심을 가지세요.;tarot_31.png
Tarot;T32;컵 10;완벽한 행복, 가정의 화목, 감정적 충족을 상징합니다.  가족이나 연인과 즐거운 시간을 보내세요.;tarot_32.png
Tarot;T33;컵 시종;기쁨을 주는 소식, 감성적인 메시지, 새로운 기회를 상징합니다.  당신의 감정을 솔직하게 표현하세요.;tarot_33.png
Tarot;T34;컵 기사;로맨틱한 제안, 친절, 평화로운 변화를 상징합니다.  새로운 사랑이나 기회가 부드럽게 다가올 것입니다.;tarot_34.png
Tarot;T35;컵 여왕;공감, 직관, 부드러운 마음을 상징합니다.  타인의 감정을 이해하고 보듬어 줄 때 당신의 운이 상승합니다.;tarot_35.png
Tarot;T36;컵 왕;감정적인 안정, 지혜로운 조언, 관용을 상징합니다.  감정에 휘둘리지 않고 이성적으로 판단할 때 성공합니다.;tarot_36.png
Tarot;T37;펜타클 에이스;새로운 금전적 기회, 물질적인 시작, 풍요로움을 상징합니다.  현실적인 계획을 세워 재물을 확보하세요.;tarot_37.png
Tarot;T38;펜타클 2;균형 잡기, 변화에 유연하게 대처, 재정적인 조절을 상징합니다.  일과 돈, 삶의 균형을 유지해야 합니다.;tarot_38.png
Tarot;T39;펜타클 3;팀워크, 협력, 숙련된 기술을 상징합니다.  주변 사람들과 협력할 때 더 큰 성과를 얻을 수 있습니다.;tarot_39.png
Tarot;T40;펜타클 4;소유, 안정, 보수적인 태도를 상징합니다.  현재 가진 것을 소중히 지키는 데 집중하세요.;tarot_40.png
Tarot;T41;펜타클 5;상실, 걱정, 빈곤을 상징합니다.  주변의 도움을 거부하지 말고 어려운 상황을 극복하세요.;tarot_41.png
Tarot;T42;펜타클 6;나눔, 자선, 공정함을 상징합니다.  타인에게 베푸는 마음이 당신에게 행운으로 돌아올 것입니다.;tarot_42.png
Tarot;T43;펜타클 7;인내심, 투자에 대한 기다림, 장기적인 안목을 상징합니다.  성급하게 결과를 기대하지 말고 때를 기다리세요.;tarot_43.png
Tarot;T44;펜타클 8;기술 연마, 숙련, 근면함을 상징합니다.  꾸준한 노력과 자기 계발이 성공을 만듭니다.;tarot_44.png
Tarot;T45;펜타클 9;물질적 독립, 자립, 풍요로움을 상징합니다.  당신의 노력으로 얻은 성과를 만끽하세요.;tarot_45.png
Tarot;T46;펜타클 10;부와 상속, 가족 간의 안정, 전통을 상징합니다.  가족의 지원과 사랑이 당신의 기반이 됩니다.;tarot_46.png
Tarot;T47;펜타클 시종;새로운 기회, 학업적 성취, 현실적인 정보를 상징합니다.  중요한 소식이나 계약에 집중하세요.;tarot_47.png
Tarot;T48;펜타클 기사;인내, 꾸준함, 실용적인 태도를 상징합니다.  느리더라도 한 걸음씩 꾸준히 나아가세요.;tarot_48.png
Tarot;T49;펜타클 여왕;관용, 풍요로운 환경, 실용적인 태도를 상징합니다.  안정적인 환경을 조성하는 데 집중하세요.;tarot_49.png
Tarot;T50;펜타클 왕;재정적 성공, 권위, 현실적인 리더십을 상징합니다.  당신의 능력으로 주변을 이끄세요.;tarot_50.png
Tarot;T51;완드 에이스;새로운 창조적인 에너지, 영감, 열정적인 시작을 상징합니다.  당신의 아이디어를 현실화하세요.;tarot_51.png
Tarot;T52;완드 2;미래 계획, 결정의 순간, 탐험의 욕구를 상징합니다.  장기적인 목표를 세우세요.;tarot_52.png
Tarot;T53;완드 3;확장, 성장, 성공을 위한 파트너십을 상징합니다.  더 넓은 세상으로 나아가세요.;tarot_53.png
Tarot;T54;완드 4;축하, 안정, 조화로운 가정을 상징합니다.  노력의 결과에 대한 기쁨을 만끽하세요.;tarot_54.png
Tarot;T55;완드 5;경쟁, 갈등, 작은 다툼을 상징합니다.  불필요한 경쟁에 휘둘리지 마세요.;tarot_55.png
Tarot;T56;완드 6;승리, 인정, 대중적인 성공을 상징합니다.  당신의 능력이 널리 인정받을 것입니다.;tarot_56.png
Tarot;T57;완드 7;도전, 방어, 굳건한 태도를 상징합니다.  외부의 압력에 굴하지 말고 당신의 입장을 지키세요.;tarot_57.png
Tarot;T58;완드 8;신속한 변화, 예상치 못한 빠른 소식, 행동을 상징합니다.  기회가 왔을 때 망설이지 말고 행동하세요.;tarot_58.png
Tarot;T59;완드 9;방어적인 태도, 경계, 힘든 상황을 이겨낼 준비를 상징합니다.  경계를 늦추지 않고 준비하세요.;tarot_59.png
Tarot;T60;완드 10;과중한 부담, 책임감, 짐을 내려놓을 필요가 있음을 상징합니다.  주변과 짐을 나누세요.;tarot_60.png
Tarot;T61;완드 시종;열정적인 소식, 충실함, 새로운 시작에 대한 기대를 상징합니다.  새로운 계획에 몰두하세요.;tarot_61.png
Tarot;T62;완드 기사;행동, 에너지, 성급함을 상징합니다.  신속하게 움직이되 성급함은 금물입니다.;tarot_62.png
Tarot;T63;완드 여왕;강한 의지, 카리스마, 자신감 있는 여성을 상징합니다.  당신의 매력을 발산하세요.;tarot_63.png
Tarot;T64;완드 왕;비전, 리더십, 기업가 정신을 상징합니다.  당신의 비전으로 사람들을 이끄세요.;tarot_64.png
Tarot;T65;소드 에이스;명확한 통찰력, 새로운 아이디어, 돌파구를 상징합니다.  복잡한 문제를 단순하게 해결하세요.;tarot_65.png
Tarot;T66;소드 2;교착 상태, 망설임, 결정을 회피하는 상황을 상징합니다.  중립을 지키고 신중하게 판단하세요.;tarot_66.png
Tarot;T67;소드 3;상처, 슬픔, 이별을 상징합니다.  아픈 마음을 치유하고 앞으로 나아가세요.;tarot_67.png
Tarot;T68;소드 4;휴식, 회복, 잠시 멈춤을 상징합니다.  에너지를 재충전하고 다음 행동을 준비하세요.;tarot_68.png
Tarot;T69;소드 5;갈등, 패배, 비겁함을 상징합니다.  불필요한 논쟁을 피하고 실리를 추구하세요.;tarot_69.png
Tarot;T70;소드 6;여행, 변화, 어려운 상황에서의 탈출을 상징합니다.  과거를 뒤로하고 새로운 곳으로 이동하세요.;tarot_70.png
Tarot;T71;소드 7;기만, 회피, 비밀스러운 행동을 상징합니다.  정직하게 행동해야 문제를 키우지 않습니다.;tarot_71.png
Tarot;T72;소드 8;제한, 속박, 희생자의식을 상징합니다.  스스로 만든 제약에서 벗어날 방법을 찾으세요.;tarot_72.png
Tarot;T73;소드 9;걱정, 악몽, 불안을 상징합니다.  과도한 걱정을 줄이고 현실적인 문제에 집중하세요.;tarot_73.png
Tarot;T74;소드 10;고통스러운 끝, 최악의 상황, 새로운 시작을 위한 준비를 상징합니다.  고통을 받아들이고 다음 단계를 준비하세요.;tarot_74.png
Tarot;T75;소드 시종;경계, 스파이, 새로운 정보에 대한 갈망을 상징합니다.  주변의 상황을 주의 깊게 관찰하세요.;tarot_75.png
Tarot;T76;소드 기사;무모함, 빠르지만 성급한 행동, 돌진을 상징합니다.  신중하게 계획하고 행동해야 합니다.;tarot_76.png
Tarot;T77;소드 여왕;독립, 명확한 사고, 냉철한 판단력을 상징합니다.  감정에 휘둘리지 말고 이성적으로 결정하세요.;tarot_77.png
Tarot;T78;소드 왕;지성, 권위, 진실을 상징합니다.  공정하고 지혜로운 리더십을 발휘하세요.;tarot_78.png
Tarot;T79;컵 시종 역방향;감정적 미성숙, 실망스러운 소식, 새로운 기회의 거부를 의미합니다.  현실을 직시하세요.;tarot_79.png
Tarot;T80;펜타클 에이스 역방향;재정적 손실, 기회의 상실, 불안정한 기반을 상징합니다.  금전 관리에 주의하세요.;tarot_80.png
Tarot;T81;완드 에이스 역방향;아이디어 부족, 열정 상실, 새로운 시작의 지연을 의미합니다.  동기를 되찾으려 노력하세요.;tarot_81.png
Tarot;T82;소드 에이스 역방향;사고의 혼란, 명확성 부족, 파괴적인 행동을 상징합니다.  이성적인 판단을 유지하세요.;tarot_82.png
Tarot;T83;별 역방향;희망 상실, 절망, 부정적인 시각을 상징합니다.  긍정적인 생각을 가지려 노력하세요.;tarot_83.png
Tarot;T84;달 역방향;불안 해소, 진실의 발견, 혼란에서의 벗어남을 상징합니다.  현실을 명확히 보세요.;tarot_84.png
Tarot;T85;태양 역방향;작은 불행, 일시적인 불만족, 기쁨의 지연을 상징합니다.  어려움 속에서도 희망을 찾으세요.;tarot_85.png
Tarot;T86;세계 역방향;미완성, 지연된 성공, 목표 달성의 어려움을 상징합니다.  다시 한번 목표를 점검하세요.;tarot_86.png
Tarot;T87;컵 시종 역방향;감정적 미성숙, 실망스러운 소식, 새로운 기회의 거부를 의미합니다.  현실을 직시하세요.;tarot_87.png
Tarot;T88;펜타클 2 역방향;재정적 불안정, 균형 상실, 의사 결정의 어려움을 상징합니다.  우선순위를 명확히 하세요.;tarot_88.png
Tarot;T89;완드 3 역방향;계획 지연, 사업의 정체, 파트너십 문제, 노력의 결실이 늦어짐을 의미합니다.  인내심을 가지세요.;tarot_89.png
Tarot;T90;소드 4 역방향;정체에서의 벗어남, 활동의 재개, 필요한 휴식을 거부함을 상징합니다.  충분한 휴식을 취하세요.;tarot_90.png
Tarot;T91;컵 10 역방향;가정 불화, 관계의 불만족, 감정적 불안정을 상징합니다.  가족이나 연인과의 소통이 필요합니다.;tarot_91.png
Tarot;T92;펜타클 10 역방향;재정적 손실, 가족 간의 문제, 상속 분쟁 등을 상징합니다.  금전 관련 문제를 명확히 하세요.;tarot_92.png
Tarot;T93;완드 10 역방향;부담 해소, 지나친 책임감 포기, 일에서 벗어남을 의미합니다.  스스로를 해방시키세요.;tarot_93.png
Tarot;T94;소드 7 역방향;정직함의 회복, 비밀 폭로, 나쁜 습관의 포기를 상징합니다.  정직한 태도를 유지하세요.;tarot_94.png
Tarot;T95;정의 역방향;불공정함, 법적 문제, 불균형을 상징합니다.  원칙과 법규를 준수해야 합니다.;tarot_95.png
Tarot;T96;힘 역방향;자기 의심, 힘의 오용, 분노 조절 실패를 상징합니다.  내면의 힘을 찾아야 합니다.;tarot_96.png
Tarot;T97;매달린 사람 역방향;희생 거부, 고집, 현 상황에 대한 불만족을 의미합니다.  새로운 시각을 받아들이세요.;tarot_97.png
Tarot;T98;황제 역방향;지나친 통제, 권위 남용, 유연성 부족을 상징합니다.  부드러운 리더십이 필요합니다.;tarot_98.png
Tarot;T99;여황제 역방향;창의성 부족, 재정적 어려움, 정체된 상황을 상징합니다.  활동적으로 움직이세요.;tarot_99.png
Tarot;T100;마법사 역방향;자원 활용 부족, 능력에 대한 의심, 사기 가능성을 상징합니다.  스스로를 믿고 신중하게 행동하세요.;tarot_100.png
